작가	편수	비율
槿堂	10	0.00019645593493379434
鬼嵐	10	0.00019645593493379434
崔永澤	10	0.00019645593493379434
柳月宮	10	0.00019645593493379434
林圭	10	0.00019645593493379434
韓基岳	10	0.00019645593493379434
金末峰	10	0.00019645593493379434
馬雲波	10	0.00019645593493379434
게일	10	0.00019645593493379434
金汶植	10	0.00019645593493379434
李聖柱	10	0.00019645593493379434
金明順	10	0.00019645593493379434
李浩	10	0.00019645593493379434
金煥	10	0.00019645593493379434
安德根	10	0.00019645593493379434
朴龍喆	10	0.00019645593493379434
李東九	10	0.00019645593493379434
如山	10	0.00019645593493379434
鄭日秀	10	0.00019645593493379434
李大偉	10	0.00019645593493379434
金輿濟	10	0.00019645593493379434
任貞爀	10	0.00019645593493379434
李珠玉	10	0.00019645593493379434
金秉濬	10	0.00019645593493379434
權淵龜	10	0.00019645593493379434
張志暎	10	0.00019645593493379434
朱璇欽	10	0.00019645593493379434
趙基栞	10	0.00019645593493379434
吳基先	10	0.00019645593493379434
金永石	10	0.00019645593493379434
吳祥根	10	0.00019645593493379434
張永淑	10	0.00019645593493379434
盧正一	10	0.00019645593493379434
崔秉瑞	10	0.00019645593493379434
桂樹	10	0.00019645593493379434
朴允進	10	0.00019645593493379434
徐晨月	10	0.00019645593493379434
李漢稷	10	0.00019645593493379434
韓昇寅	10	0.00019645593493379434
李石純	10	0.00019645593493379434
夕草	9	0.0001768103414404149
尹春圃	9	0.0001768103414404149
姜裕文	9	0.0001768103414404149
丘松	9	0.0001768103414404149
崔勝年	9	0.0001768103414404149
許憲	9	0.0001768103414404149
徐寅植	9	0.0001768103414404149
文仁柱	9	0.0001768103414404149
崔斗善	9	0.0001768103414404149
尹活彬	9	0.0001768103414404149
孫宁聲	9	0.0001768103414404149
美浪島	9	0.0001768103414404149
은방울	9	0.0001768103414404149
閔鳳鎬	9	0.0001768103414404149
金俊淵	9	0.0001768103414404149
墨峯	9	0.0001768103414404149
湘湖老人	9	0.0001768103414404149
無頭人	9	0.0001768103414404149
北熊	9	0.0001768103414404149
玄濟明	9	0.0001768103414404149
光山新月	9	0.0001768103414404149
太華山人	9	0.0001768103414404149
吳信惠	9	0.0001768103414404149
白炳旻	9	0.0001768103414404149
片葉	9	0.0001768103414404149
白影	9	0.0001768103414404149
韓錫源	9	0.0001768103414404149
亞乙巴	9	0.0001768103414404149
안신부	9	0.0001768103414404149
羅雲奎	9	0.0001768103414404149
朴炳道	9	0.0001768103414404149
影童	9	0.0001768103414404149
白仁玉	9	0.0001768103414404149
高元燮	9	0.0001768103414404149
碧波	9	0.0001768103414404149
呂尙玄	9	0.0001768103414404149
白鳥	9	0.0001768103414404149
安鍾和	9	0.0001768103414404149
洪秉璇	9	0.0001768103414404149
高昇明	9	0.0001768103414404149
李栢峯	9	0.0001768103414404149
吳致大	9	0.0001768103414404149
申湜	9	0.0001768103414404149
朴斗鎭	9	0.0001768103414404149
宋斗用	9	0.0001768103414404149
朴永山	9	0.0001768103414404149
CWY	9	0.0001768103414404149
松完淳	9	0.0001768103414404149
松雀	9	0.0001768103414404149
崔瑨淳	9	0.0001768103414404149
朴致祐	9	0.0001768103414404149
金昌俊	9	0.0001768103414404149
朴魯哲	9	0.0001768103414404149
朴錫洪	9	0.0001768103414404149
史又春	9	0.0001768103414404149
柳在衡	9	0.0001768103414404149
庚秋岡	9	0.0001768103414404149
申敬均	9	0.0001768103414404149
金兌鎭	9	0.0001768103414404149
咸逸敦	9	0.0001768103414404149
咸錫憲	9	0.0001768103414404149
高亨坤	9	0.0001768103414404149
閔泰瑗	9	0.0001768103414404149
崔宗範	9	0.0001768103414404149
李源圭	9	0.0001768103414404149
金斗憲	9	0.0001768103414404149
李在暎	9	0.0001768103414404149
趙芝薰	9	0.0001768103414404149
鄭潤鎔	9	0.0001768103414404149
黃民	9	0.0001768103414404149
黃澳	9	0.0001768103414404149
金東成	9	0.0001768103414404149
李一星	9	0.0001768103414404149
